,Unnamed: 0,상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,PNU코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,전화번호,경도,위도,상권번호,데이터기준일자
27873,188079,12307219,지투지수학,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168067000,개포2동,1168010300,개포동,1168010300101860017,1,대지,186,17.0,서울특별시 강남구 개포동 186-17,116803122001,서울특별시 강남구 개포로,512,,1168010300101860017019901,개포종합상가,서울특별시 강남구 개포로 512,135994,6329.0,,4,202,02-459-5557,127.06880684486,37.4893344557036,,2017-10-30
27899,188251,20889481,통합논술,,R,학문/교육,R02,학원-창업취업취미,R02A06,학원-속독,P85699,그외 기타 분류안된 교육기관,11,서울특별시,11680,강남구,1168060000,대치1동,1168010600,대치동,1168010600110170001,1,대지,1017,1.0,서울특별시 강남구 대치동 1017-1,116804166413,서울특별시 강남구 삼성로51길,10,13.0,1168010600110170001014604,노빌리티빌리지,서울특별시 강남구 삼성로51길 10-13,135280,6279.0,,,,02-123-4567,127.060417328648,37.49737755473279,1891.0,2016-01-27
27900,188254,24683920,해법영어교실구룡교습소,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11680,강남구,1168069000,개포4동,1168010300,개포동,1168010300112590008,1,대지,1259,8.0,서울특별시 강남구 개포동 1259-8,116803122001,서울특별시 강남구 개포로,251,,1168010300102590008020415,남강빌딩,서울특별시 강남구 개포로 251,135240,6306.0,,2,,02-6409-5776,127.04982469809799,37.4791995816921,,2017-08-18
27904,188265,25582022,유피학원,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600109230025,1,대지,923,25.0,서울특별시 강남구 대치동 923-25,116804166486,서울특별시 강남구 선릉로64길,15,3.0,1168010600109230025014038,,서울특별시 강남구 선릉로64길 15-3,135280,6205.0,,2,,02-566-5673,127.053337391054,37.498303183446495,1906.0,2016-01-26
27928,188401,24666154,국어의고수,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11680,강남구,1168060000,대치1동,1168010600,대치동,1168010600110140003,1,대지,1014,3.0,서울특별시 강남구 대치동 1014-3,116804166245,서울특별시 강남구 도곡로78길,22,,1168010600110140003014249,삼성아파트,서울특별시 강남구 도곡로78길 22,135968,6279.0,,,210,02-522-0029,127.058832161876,37.496626069128496,,2016-01-26
27952,188576,22064571,비티비아카데미학원,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11650,서초구,1165053000,서초3동,1165010800,서초동,1165010800115340002,1,대지,1534,2.0,서울특별시 서초구 서초동 1534-2,116502121003,서울특별시 서초구 반포대로,45,,1165010800115340002021284,명정빌딩,서울특별시 서초구 반포대로 45,137070,6671.0,,3,,02-586-2486,127.01082636524599,37.48452914558911,,2017-09-09
27964,188677,12311408,태권도,,R,학문/교육,R07,학원-예능취미체육,R07A20,태권도장,P85611,스포츠 교육기관,11,서울특별시,11680,강남구,1168054500,압구정동,1168011000,압구정동,1168011000104540000,1,대지,454,,서울특별시 강남구 압구정동 454,116804166514,서울특별시 강남구 압구정로29길,72,1.0,1168011000104540000004794,신사상가,서울특별시 강남구 압구정로29길 72-1,135903,6004.0,,1,,02-518-2079,127.028389700389,37.532277554838,,2017-11-04
27976,188795,24348291,창의와탐구서초센타,서초센터,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11650,서초구,1165058100,반포4동,1165010700,반포동,1165010700100500010,1,대지,50,10.0,서울특별시 서초구 반포동 50-10,116504163721,서울특별시 서초구 서초중앙로31길,6,9.0,1165010700100500010016659,,서울특별시 서초구 서초중앙로31길 6-9,137040,6593.0,4,,,02-535-1511,127.011181567756,37.5004717792691,,2016-01-26
27981,188849,25410714,VICTORY,,R,학문/교육,R05,학원-음악미술무용,R05A02,피아노/바이올린/기타,P85620,예술 학원,11,서울특별시,11680,강남구,1168065600,도곡2동,1168011800,도곡동,1168011800100910005,1,대지,91,5.0,서울특별시 강남구 도곡동 91-5,116802000003,서울특별시 강남구 남부순환로,2803,,1168011800100910005000210,삼성래미안아파트,서울특별시 강남구 남부순환로 2803,135537,6277.0,,2,,,127.051491034762,37.489593168683896,,2016-01-27
27992,188954,25437410,홍&김학원,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11650,서초구,1165058100,반포4동,1165010700,반포동,1165010700100490009,1,대지,49,9.0,서울특별시 서초구 반포동 49-9,116504163721,서울특별시 서초구 서초중앙로31길,14,9.0,1165010700100490009016668,,서울특별시 서초구 서초중앙로31길 14-9,137040,6593.0,,2,,02-532-1936,127.010414143598,37.5003482159002,,2016-01-27
27996,188976,12307823,중국어한문.무궁화,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11680,강남구,1168067000,개포2동,1168010300,개포동,1168010300101860017,1,대지,186,17.0,서울특별시 강남구 개포동 186-17,116803122001,서울특별시 강남구 개포로,512,,1168010300101860017019901,개포종합상가,서울특별시 강남구 개포로 512,135994,6329.0,,4,304,02-445-4173,127.06880684486,37.4893344557036,,2017-10-30
28027,189194,25452732,천년의미소,,R,학문/교육,R05,학원-음악미술무용,R05A01,서예/서화/미술,P85620,예술 학원,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600108970009,1,대지,897,9.0,서울특별시 강남구 대치동 897-9,116804166495,서울특별시 강남구 선릉로86길,6,5.0,1168010600108970009026758,프라임빌딩,서울특별시 강남구 선릉로86길 6-5,135280,6198.0,,2,,02-557-1559,127.050622816807,37.5027956911556,1932.0,2016-01-27
28041,189284,24811244,스토리하우스,,R,학문/교육,R10,도서관/독서실,R10A02,고시원,R90212,독서실 운영업,11,서울특별시,11650,서초구,1165054000,잠원동,1165010600,잠원동,1165010600100230007,1,대지,23,7.0,서울특별시 서초구 잠원동 23-7,116504163041,서울특별시 서초구 강남대로99길,43,,1165010600100230007019250,,서울특별시 서초구 강남대로99길 43,137903,6527.0,,2,,02-542-7877,127.017250281182,37.5146239028894,1984.0,2017-09-15
28048,189326,24523840,웨이즈비수학학원,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168060000,대치1동,1168010600,대치동,1168010600105070000,1,대지,507,,서울특별시 강남구 대치동 507,116802000003,서울특별시 강남구 남부순환로,2936,,1168010600105070000014410,윈플러스상가,서울특별시 강남구 남부순환로 2936,135280,6291.0,,4,,02-508-5546,127.06190405786,37.4933436201599,,2017-10-06
28057,189389,24362752,엠앤티실용음악학원,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168073000,일원1동,1168011400,일원동,1168011400106440002,1,대지,644,2.0,서울특별시 강남구 일원동 644-2,116804166557,서울특별시 강남구 양재대로55길,13,,1168011400106440002002393,조이빌딩,서울특별시 강남구 양재대로55길 13,135230,6342.0,,4,,02-451-0040,127.087572122127,37.4916884712961,,2017-08-17
28063,189430,12445825,더조은컴퓨터아트학원,,R,학문/교육,R06,학원-컴퓨터,R06A01,컴퓨터학원,P85691,컴퓨터 학원,11,서울특별시,11650,서초구,1165053100,서초4동,1165010800,서초동,1165010800113050000,1,대지,1305,,서울특별시 서초구 서초동 1305,116502102001,서울특별시 서초구 강남대로,441,,1165010800113050001019887,서산빌딩,서울특별시 서초구 강남대로 441,137855,6612.0,,4,,,127.02525709620899,37.5017240918634,,2017-09-29
28068,189466,25211879,삼성레지던스,,R,학문/교육,R10,도서관/독서실,R10A02,고시원,R90212,독서실 운영업,11,서울특별시,11680,강남구,1168059000,삼성2동,1168010500,삼성동,1168010500101430021,1,대지,143,21.0,서울특별시 강남구 삼성동 143-21,116804166756,서울특별시 강남구 테헤란로77길,11,15.0,1168010500101430021016960,,서울특별시 강남구 테헤란로77길 11-15,135090,6159.0,,2,,02-561-5535,127.053264951586,37.5067274791209,,2017-08-26
28081,189543,21891999,실력학원,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11650,서초구,1165058100,반포4동,1165010700,반포동,1165010700100540003,1,대지,54,3.0,서울특별시 서초구 반포동 54-3,116504163043,서울특별시 서초구 고무래로8길,9,,1165010700100540003016596,,서울특별시 서초구 고무래로8길 9,137040,6593.0,,,,02-595-9417,127.010246203846,37.5019326630616,,2016-01-27
28089,189607,22489316,금자탑학원,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600109080007,1,대지,908,7.0,서울특별시 강남구 대치동 908-7,116803122008,서울특별시 강남구 역삼로,414,,1168010600109080007027782,,서울특별시 강남구 역삼로 414,135280,6199.0,,,,02-3453-9795,127.052445521221,37.500864044436895,1932.0,2016-01-27
28097,189701,22572476,댄스사교댄스,,R,학문/교육,R05,학원-음악미술무용,R05A05,학원-무용,P85620,예술 학원,11,서울특별시,11680,강남구,1168067000,개포2동,1168010300,개포동,1168010300101860018,1,대지,186,18.0,서울특별시 강남구 개포동 186-18,116804166069,서울특별시 강남구 개포로88길,6,,1168010300101860018019919,공신빌딩,서울특별시 강남구 개포로88길 6,135240,6329.0,,1,,02-445-7705,127.069014506271,37.4890027003569,,2017-10-30
28123,189908,22561831,노블레지던스,,R,학문/교육,R10,도서관/독서실,R10A02,고시원,R90212,독서실 운영업,11,서울특별시,11680,강남구,1168058000,삼성1동,1168010500,삼성동,1168010500100710014,1,대지,71,14.0,서울특별시 강남구 삼성동 71-14,116803122005,서울특별시 강남구 삼성로,606,,1168010500100710014015755,동성빌딩,서울특별시 강남구 삼성로 606,135090,6086.0,,3,,02-3443-0789,127.05340353467899,37.5136667143351,,2017-08-24
28128,189943,24910344,뿌리깊은수학학원,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168065600,도곡2동,1168011800,도곡동,1168011800105270003,1,대지,527,3.0,서울특별시 강남구 도곡동 527-3,116803122006,서울특별시 강남구 선릉로,225,,1168011800105270003000001,도곡렉슬아파트,서울특별시 강남구 선릉로 225,135270,6276.0,,,401,02-6265-0909,127.05270730979099,37.4953606864046,,2016-01-26
28136,190021,24600427,딸기아트센터스트로베리키즈창의,,R,학문/교육,R05,학원-음악미술무용,R05A02,피아노/바이올린/기타,P85620,예술 학원,11,서울특별시,11680,강남구,1168069000,개포4동,1168010300,개포동,1168010300106550004,1,대지,655,4.0,서울특별시 강남구 개포동 655-4,116803122001,서울특별시 강남구 개포로,265,,1168010300106550004019666,개포동메디시스빌딩,서울특별시 강남구 개포로 265,135240,6305.0,,3,,02-529-3677,127.05300409012699,37.4808109723981,,2017-10-30
28138,190025,22058161,베스트멘토해법영어수학학원,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11650,서초구,1165060000,방배1동,1165010100,방배동,1165010100109250006,1,대지,925,6.0,서울특별시 서초구 방배동 925-6,116503121010,서울특별시 서초구 방배로,121,,1165010100109250006014754,미광빌딩,서울특별시 서초구 방배로 121,137060,6682.0,,,,02-597-2988,126.995048422195,37.484855528919795,1827.0,2016-01-26
28144,190057,22552263,피아노애그,,R,학문/교육,R05,학원-음악미술무용,R05A02,피아노/바이올린/기타,P85620,예술 학원,11,서울특별시,11680,강남구,1168051000,신사동,1168010700,신사동,1168010700105290003,1,대지,529,3.0,서울특별시 강남구 신사동 529-3,116803122007,서울특별시 강남구 압구정로,116,,1168010700105290003010628,미성빌딩,서울특별시 강남구 압구정로 116,135888,6028.0,,4,,02-518-1002,127.021389625205,37.5233444090861,2045.0,2017-09-15
28147,190083,12304684,와이즈야드축구교실,,R,학문/교육,R13,학문교육기타,R13A03,운동/코치학교,R91199,그외 기타 스포츠 서비스업,11,서울특별시,11680,강남구,1168067000,개포2동,1168010300,개포동,1168010300101860004,1,대지,186,4.0,서울특별시 강남구 개포동 186-4,116804166068,서울특별시 강남구 개포로82길,13,9.0,1168010300101860004019912,세종빌딩,서울특별시 강남구 개포로82길 13-9,135994,6329.0,,3,,,127.067741087903,37.4886502561248,,2017-10-30
28168,190288,24880679,해법수학전문학원,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168074000,일원2동,1168010300,개포동,1168010300100120000,1,대지,12,,서울특별시 강남구 개포동 12,116804166040,서울특별시 강남구 개포로109길,5,,1168010300100120000019081,대치아파트,서울특별시 강남구 개포로109길 5,135940,6335.0,,,203,02-451-1911,127.074570940583,37.4923262121816,,2016-01-26
28175,190361,12312928,애니스잉글리쉬,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11680,강남구,1168067000,개포2동,1168010300,개포동,1168010300101860017,1,대지,186,17.0,서울특별시 강남구 개포동 186-17,116803122001,서울특별시 강남구 개포로,512,,1168010300101860017019901,개포종합상가,서울특별시 강남구 개포로 512,135994,6329.0,,5,309,,127.06880684486,37.4893344557036,,2017-10-30
28176,190362,12312952,강남예일영어,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11680,강남구,1168067000,개포2동,1168010300,개포동,1168010300101860017,1,대지,186,17.0,서울특별시 강남구 개포동 186-17,116803122001,서울특별시 강남구 개포로,512,,1168010300101860017019901,개포종합상가,서울특별시 강남구 개포로 512,135994,6329.0,,2,306,02-3411-0108,127.06880684486,37.4893344557036,,2017-10-30
28178,190384,24172910,국제무용학원,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,11,서울특별시,11650,서초구,1165062100,방배4동,1165010100,방배동,1165010100116560000,1,대지,1656,,서울특별시 서초구 방배동 1656,116504163389,서울특별시 서초구 서초대로1길,15,,1165010100116560000009120,,서울특별시 서초구 서초대로1길 15,137060,6567.0,,2,,02-533-3507,126.98305798110701,37.487708384710295,1850.0,2017-10-06
28198,190504,24309632,엑설런스엄재용교습소,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11680,강남구,1168060000,대치1동,1168010600,대치동,1168010600110210000,1,대지,1021,,서울특별시 강남구 대치동 1021,116803122012,서울특별시 강남구 도곡로,444,,1168010600110210000014085,일억조빌딩,서울특별시 강남구 도곡로 444,135280,6279.0,1,,402,02-564-9457,127.05916530155001,37.498016351261604,1891.0,2017-10-03
28211,190602,21881852,윤선생국어교실,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11650,서초구,1165058100,반포4동,1165010700,반포동,1165010700100540011,1,대지,54,11.0,서울특별시 서초구 반포동 54-11,116504163042,서울특별시 서초구 고무래로10길,12,,1165010700100540011016626,,서울특별시 서초구 고무래로10길 12,137040,6593.0,,,,02-537-8794,127.010328218151,37.5017170973967,,2017-10-06
28213,190611,12630010,이상기억법,,R,학문/교육,R07,학원-예능취미체육,R07A02,학원-기억법,P85699,그외 기타 분류안된 교육기관,11,서울특별시,11680,강남구,1168060000,대치1동,1168010600,대치동,1168010600106110000,1,대지,611,,서울특별시 강남구 대치동 611,116804166413,서울특별시 강남구 삼성로51길,11,,1168010600106110000014270,강남대학교카이로스빌딩,서울특별시 강남구 삼성로51길 11,135835,6280.0,,,,,127.060544179323,37.496279273290206,,2017-08-24
28223,190709,25217701,윈수학학원,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168074000,일원2동,1168010300,개포동,1168010300100120004,1,대지,12,4.0,서울특별시 강남구 개포동 12-4,116803122001,서울특별시 강남구 개포로,615,,1168010300100120004019079,석탑프라자,서울특별시 강남구 개포로 615,135939,6335.0,,,,070-5022-4846,127.07557340967399,37.492649431449706,,2016-01-26
28226,190736,12458520,양인석스피치칼리즈,,R,학문/교육,R09,학원기타,R09A07,학원-심리변론,P85699,그외 기타 분류안된 교육기관,11,서울특별시,11680,강남구,1168067000,개포2동,1168010300,개포동,1168010300101600009,1,대지,160,9.0,서울특별시 강남구 개포동 160-9,116804166490,서울특별시 강남구 선릉로6길,19,,1168010300101600010019498,,서울특별시 강남구 선릉로6길 19,135802,6325.0,,3,,02-575-3434,127.06234669274299,37.4832642837732,,2017-10-30
28227,190737,22767467,당근영어,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11680,강남구,1168052100,논현1동,1168010800,논현동,1168010800101990000,1,대지,199,,서울특별시 강남구 논현동 199,116802102001,서울특별시 강남구 강남대로,488,,1168010800101990000009331,대남빌딩,서울특별시 강남구 강남대로 488,135010,6120.0,,9,,02-518-0036,127.024241575045,37.5058875881776,,2017-09-17
28228,190745,25292964,케이튜터수학,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11650,서초구,1165058100,반포4동,1165010700,반포동,1165010700100560001,1,대지,56,1.0,서울특별시 서초구 반포동 56-1,116503121024,서울특별시 서초구 서초중앙로,245,,1165010700100560001016605,강남빌딩,서울특별시 서초구 서초중앙로 245,137040,6593.0,,4,,02-591-0505,127.010792971742,37.5033518967332,,2016-01-26
28236,190819,24944499,순수이화피아노교습소,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,11,서울특별시,11650,서초구,1165056000,반포1동,1165010700,반포동,1165010700107330024,1,대지,733,24.0,서울특별시 서초구 반포동 733-24,116504163033,서울특별시 서초구 강남대로83길,48,14.0,1165010700107330024018343,,서울특별시 서초구 강남대로83길 48-14,137040,6540.0,,3,,02-548-3993,127.020659725105,37.505614661283005,1960.0,2017-10-30
28246,190887,24360894,블루스카이,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168065600,도곡2동,1168011800,도곡동,1168011800104110017,1,대지,411,17.0,서울특별시 강남구 도곡동 411-17,116802000003,서울특별시 강남구 남부순환로,2732,,1168011800104110017000852,,서울특별시 강남구 남부순환로 2732,135270,6296.0,,,412,070-8118-6770,127.044845209359,37.4857822133278,1834.0,2016-01-26
28254,190929,25528492,예인아트,,R,학문/교육,R05,학원-음악미술무용,R05A01,서예/서화/미술,P85620,예술 학원,11,서울특별시,11680,강남구,1168067000,개포2동,1168010300,개포동,1168010300101860017,1,대지,186,17.0,서울특별시 강남구 개포동 186-17,116803122001,서울특별시 강남구 개포로,512,,1168010300101860017019901,개포종합상가,서울특별시 강남구 개포로 512,135240,6329.0,,4,,,127.06880684486,37.4893344557036,,2017-10-30
28255,190948,25271108,올리브학원,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168060000,대치1동,1168010600,대치동,1168010600106060001,1,대지,606,1.0,서울특별시 강남구 대치동 606-1,116802000003,서울특별시 강남구 남부순환로,2941,,1168010600106060001014349,대치탑프라자,서울특별시 강남구 남부순환로 2941,135280,6280.0,,6,,,127.061915291202,37.494253778109204,,2016-01-27
28266,191094,24920540,독립문삼호해법영어교습소,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11650,서초구,1165054000,잠원동,1165010600,잠원동,1165010600100560002,1,대지,56,2.0,서울특별시 서초구 잠원동 56-2,116504163529,서울특별시 서초구 잠원로8길,3,,1165010600100560002019171,신반포27차아파트,서울특별시 서초구 잠원로8길 3,137951,6518.0,351,,905,02-313-0503,127.00980426974701,37.515697038797995,,2016-01-26
28274,191140,12315684,정호진수학,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168067000,개포2동,1168010300,개포동,1168010300101860014,1,대지,186,14.0,서울특별시 강남구 개포동 186-14,116803122001,서울특별시 강남구 개포로,506,,1168010300101860014019904,청우빌딩,서울특별시 강남구 개포로 506,135994,6329.0,,2,,,127.067508904263,37.4891349957481,,2017-10-30
28284,191205,25036728,주예원음악학원,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100108350016,1,대지,835,16.0,서울특별시 강남구 역삼동 835-16,116804166188,서울특별시 강남구 논현로67길,61,,1168010100108350016027157,스위트타워,서울특별시 강남구 논현로67길 61,135080,6255.0,1,2,,02-553-5525,127.03494073822701,37.4927479901398,1882.0,2016-01-26
28286,191239,21926675,성무관,,R,학문/교육,R07,학원-예능취미체육,R07A22,검도도장,P85611,스포츠 교육기관,11,서울특별시,11680,강남구,1168054500,압구정동,1168010700,신사동,1168010700106240019,1,대지,624,19.0,서울특별시 강남구 신사동 624-19,116804166595,서울특별시 강남구 언주로165길,7,10.0,1168010700106240019010232,,서울특별시 강남구 언주로165길 7-10,135895,6023.0,,,,02-518-9400,127.032226232256,37.525199765668,2053.0,2016-01-27
28327,191591,24903851,고려빨간펜수학의달인수학교,,R,학문/교육,R13,학문교육기타,R13A01,학습지보급,P85503,방문 교육 학원,11,서울특별시,11650,서초구,1165059000,방배본동,1165010100,방배동,1165010100107580002,1,대지,758,2.0,서울특별시 서초구 방배동 758-2,116503121010,서울특별시 서초구 방배로,269,,1165010100107580002015626,삼호상가,서울특별시 서초구 방배로 269,137060,6553.0,,,208,02-521-0584,126.987731877584,37.4966419196027,,2016-01-26
28346,191739,20477009,MES올림피아드수능관,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600109130014,1,대지,913,14.0,서울특별시 강남구 대치동 913-14,116803122005,서울특별시 강남구 삼성로,341,,1168010600109130014013019,인애빌딩,서울특별시 강남구 삼성로 341,135280,6202.0,,,5,02-539-3239,127.058901937518,37.50187978818229,,2016-01-27
28369,191926,12315094,아워플레이스고시텔,,R,학문/교육,R10,도서관/독서실,R10A02,고시원,R90212,독서실 운영업,11,서울특별시,11680,강남구,1168067000,개포2동,1168010300,개포동,1168010300101860012,1,대지,186,12.0,서울특별시 강남구 개포동 186-12,116804166068,서울특별시 강남구 개포로82길,7,,1168010300101860012019910,삼성빌딩,서울특별시 강남구 개포로82길 7,135994,6329.0,,5,,,127.06732150454799,37.4887460609749,,2017-10-30
28372,191959,12315123,레스텅에듀센터,,R,학문/교육,R13,학문교육기타,R13A01,학습지보급,P85503,방문 교육 학원,11,서울특별시,11680,강남구,1168067000,개포2동,1168010300,개포동,1168010300101860015,1,대지,186,15.0,서울특별시 강남구 개포동 186-15,116803122001,서울특별시 강남구 개포로,508,,1168010300101860015019903,소망빌딩,서울특별시 강남구 개포로 508,135994,6329.0,,6,306,,127.06793744552799,37.4892284833684,,2017-10-30
28403,192233,25134043,레지던스M,,R,학문/교육,R10,도서관/독서실,R10A02,고시원,R90212,독서실 운영업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100106770002,1,대지,677,2.0,서울특별시 강남구 역삼동 677-2,116804166623,서울특별시 강남구 언주로93길,29,,1168010100106770002000001,,서울특별시 강남구 언주로93길 29,135080,6142.0,,56,,02-561-9200,127.039727210368,37.5031130959255,1928.0,2017-09-25
28436,192461,12450866,온누리피아노음악학원,,R,학문/교육,R05,학원-음악미술무용,R05A02,피아노/바이올린/기타,P85620,예술 학원,11,서울특별시,11680,강남구,1168069000,개포4동,1168010300,개포동,1168010300111830000,1,대지,1183,,서울특별시 강남구 개포동 1183,116804166055,서울특별시 강남구 개포로22길,90,,1168010300101830000020884,,서울특별시 강남구 개포로22길 90,135961,6315.0,,5,,02-573-2403,127.052670338282,37.4750054709858,,2017-08-18
28455,192608,12293963,솔루션수학,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168067000,개포2동,1168010300,개포동,1168010300101860017,1,대지,186,17.0,서울특별시 강남구 개포동 186-17,116803122001,서울특별시 강남구 개포로,512,,1168010300101860017019901,개포종합상가,서울특별시 강남구 개포로 512,135994,6329.0,,4,204,02-451-1964,127.06880684486,37.4893344557036,,2017-10-30
28461,192655,22170448,제임스정,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11680,강남구,1168054500,압구정동,1168010700,신사동,1168010700106080015,1,대지,608,15.0,서울특별시 강남구 신사동 608-15,116804166519,서울특별시 강남구 압구정로34길,36,,1168010700106080015010129,현대빌딩,서울특별시 강남구 압구정로34길 36,135894,6022.0,,,,02-546-0262,127.030488822456,37.525699115054,2053.0,2016-02-04
28467,192674,21890201,아이디디자인미술학원,,R,학문/교육,R05,학원-음악미술무용,R05A01,서예/서화/미술,P85620,예술 학원,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600108970006,1,대지,897,6.0,서울특별시 강남구 대치동 897-6,116804166495,서울특별시 강남구 선릉로86길,6,,1168010600108970006012700,,서울특별시 강남구 선릉로86길 6,135280,6198.0,,,,02-517-7737,127.050258194081,37.5030090135779,1932.0,2016-01-27
28469,192677,24553362,라임매쓰,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11650,서초구,1165060000,방배1동,1165010100,방배동,1165010100109080033,1,대지,908,33.0,서울특별시 서초구 방배동 908-33,116503121010,서울특별시 서초구 방배로,102,4.0,1165010100109080033015013,정원빌딩,서울특별시 서초구 방배로 102-4,137060,6665.0,,3,,02-535-5868,126.996878097908,37.4833212634374,1827.0,2018-10-03
28521,193120,23332402,아이사랑어린이집,,R,학문/교육,R08,유아교육,R08A02,어린이집,Q87210,보육시설 운영업,11,서울특별시,11650,서초구,1165058000,반포3동,1165010600,잠원동,1165010600101570000,1,대지,157,,서울특별시 서초구 잠원동 157,116504163453,서울특별시 서초구 신반포로33길,15,,1165010600101570000017587,동아아파트,서울특별시 서초구 신반포로33길 15,137948,6521.0,,,,,127.009541747559,37.5090270545275,,2016-01-28
28536,193262,25496278,TIA영어,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11650,서초구,1165058000,반포3동,1165010600,잠원동,1165010600100750013,1,대지,75,13.0,서울특별시 서초구 잠원동 75-13,116503121017,서울특별시 서초구 신반포로,165,,1165010600100750014017573,반포쇼핑타운,서울특별시 서초구 신반포로 165,137909,6512.0,,5,,02-532-3266,127.00215460181002,37.5057120824899,1940.0,2016-01-27
28554,193363,22838233,엠케이수학,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168054500,압구정동,1168010700,신사동,1168010700106200000,1,대지,620,,서울특별시 강남구 신사동 620,116804166519,서울특별시 강남구 압구정로34길,11,,1168010700106200000009810,압구정스퀘어,서울특별시 강남구 압구정로34길 11,135894,6023.0,,3,303,,127.030953921703,37.527351855838106,2053.0,2017-08-27
