,Unnamed: 0,상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,PNU코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,전화번호,경도,위도,상권번호,데이터기준일자
20003,131208,24643974,양재노래연습장,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,11,서울특별시,11650,서초구,1165052000,서초2동,1165010800,서초동,1165010800113660007,1,대지,1366,7.0,서울특별시 서초구 서초동 1366-7,116502102001,서울특별시 서초구 강남대로,243,,1165010800113660007022929,위더스빌딩,서울특별시 서초구 강남대로 243,137070,6735.0,,1,,,127.03327480183901,37.485129448859794,1851.0,2017-10-03
20323,133112,16693236,모던필라테스,양재우면점,N,관광/여가/오락,N05,요가/단전/마사지,N05A01,요가/단식,S96129,기타 미용관련 서비스업,11,서울특별시,11650,서초구,1165065100,양재1동,1165010300,우면동,1165010300106860000,1,대지,686,,서울특별시 서초구 우면동 686,116504163737,서울특별시 서초구 성촌1길,26,,1165010300106860000000001,삼성프라자1,서울특별시 서초구 성촌1길 26,137901,6765.0,,2,203,,127.021354143234,37.4653972494454,,2020-10-09
20371,133435,12073605,라인업피씨방,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11650,서초구,1165056000,반포1동,1165010700,반포동,1165010700107480001,1,대지,748,1.0,서울특별시 서초구 반포동 748-1,116502102001,서울특별시 서초구 강남대로,483,,1165010700107480001000001,청호빌딩,서울특별시 서초구 강남대로 483,137040,6541.0,하,1,,070-7762-2348,127.023626959081,37.5053148456229,,2017-09-28
20379,133474,25239394,스포츠마사지,,N,관광/여가/오락,N05,요가/단전/마사지,N05A06,스포츠마사지,S96122,마사지업,11,서울특별시,11650,서초구,1165053100,서초4동,1165010800,서초동,1165010800113020023,1,대지,1302,23.0,서울특별시 서초구 서초동 1302-23,116504163333,서울특별시 서초구 사평대로52길,1,,1165010800113020023019888,,서울특별시 서초구 사평대로52길 1,137070,6609.0,,-1,,02-3476-1183,127.02220312387199,37.503482939218394,1923.0,2017-09-16
20426,133750,12052725,특허법인PCR,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600108910040,1,대지,891,40.0,서울특별시 강남구 대치동 891-40,116804166499,서울특별시 강남구 선릉로90길,70,,1168010600108910040027458,,서울특별시 강남구 선릉로90길 70,135280,6194.0,,3,,02-6238-1900,127.05486406625401,37.50548781738,1932.0,2017-08-22
20439,133801,16670978,압구정엘리필라테스,,N,관광/여가/오락,N05,요가/단전/마사지,N05A01,요가/단식,S96129,기타 미용관련 서비스업,11,서울특별시,11680,강남구,1168054500,압구정동,1168010700,신사동,1168010700106660000,1,대지,666,,서울특별시 강남구 신사동 666,116804166472,서울특별시 강남구 선릉로153길,7,,1168010700106660000010314,,서울특별시 강남구 선릉로153길 7,135897,6019.0,,4,,,127.03874922696501,37.524694385475705,2054.0,2020-10-10
20440,133803,16676129,장동민의옹피씨,미전E,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11680,강남구,1168054500,압구정동,1168010700,신사동,1168010700106260001,1,대지,626,1.0,서울특별시 강남구 신사동 626-1,116804166591,서울특별시 강남구 언주로157길,23,,1168010700106260001010483,진흥아마란스,서울특별시 강남구 언주로157길 23,135895,6024.0,,,401,,127.03098875942601,37.5237839785245,2053.0,2020-10-08
20459,133926,16688107,스테이엠요가,,N,관광/여가/오락,N05,요가/단전/마사지,N05A01,요가/단식,S96129,기타 미용관련 서비스업,11,서울특별시,11680,강남구,1168069000,개포4동,1168010300,개포동,1168010300112170000,1,대지,1217,,서울특별시 강남구 개포동 1217,116803122001,서울특별시 강남구 개포로,228,,1168010300102170000020488,영원빌딩,서울특별시 강남구 개포로 228,135962,6308.0,,3,,,127.04770593290701,37.4786599091962,,2020-10-10
20465,133956,16677413,스탈리필라테스,,N,관광/여가/오락,N05,요가/단전/마사지,N05A01,요가/단식,S96129,기타 미용관련 서비스업,11,서울특별시,11680,강남구,1168072000,일원본동,1168011400,일원동,1168011400107150001,1,대지,715,1.0,서울특별시 강남구 일원동 715-1,116803122009,서울특별시 강남구 일원로,95,,1168011400107150001002833,신영프라자,서울특별시 강남구 일원로 95,135947,6351.0,,6,601,,127.08350608311399,37.485728020766395,,2020-10-10
20502,134281,14264491,알앤지노래방,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,11,서울특별시,11650,서초구,1165065200,양재2동,1165010200,양재동,1165010200102790006,1,대지,279,6.0,서울특별시 서초구 양재동 279-6,116504163498,서울특별시 서초구 언남길,79,,1165010200102790007002870,동원빌딩,서울특별시 서초구 언남길 79,137895,6775.0,,,,,127.045487749261,37.4752720473469,1782.0,2017-09-15
20605,134989,16670128,리프필라테스,,N,관광/여가/오락,N05,요가/단전/마사지,N05A01,요가/단식,S96129,기타 미용관련 서비스업,11,서울특별시,11650,서초구,1165057000,반포2동,1165010700,반포동,1165010700100180003,1,대지,18,3.0,서울특별시 서초구 반포동 18-3,116502121003,서울특별시 서초구 반포대로,287,,1165010700100180003000001,래미안퍼스티지중심상가,서울특별시 서초구 반포대로 287,137042,6547.0,,,408-2,,127.001041815623,37.5043420879885,,2020-10-09
20706,135660,16672991,7080라이브딜라일라,,N,관광/여가/오락,N02,무도/유흥/가무,N02A03,극장식유흥주점,I56212,무도유흥 주점업,11,서울특별시,11680,강남구,1168069000,개포4동,1168010300,개포동,1168010300112310023,1,대지,1231,23.0,서울특별시 강남구 개포동 1231-23,116804166053,서울특별시 강남구 개포로20길,5,,1168010300102310023020511,,서울특별시 강남구 개포로20길 5,135964,6307.0,,1,102,,127.04713279893998,37.4783849705939,1784.0,2020-10-09
20735,135825,16669931,오름요가,,N,관광/여가/오락,N05,요가/단전/마사지,N05A01,요가/단식,S96129,기타 미용관련 서비스업,11,서울특별시,11680,강남구,1168052100,논현1동,1168010800,논현동,1168010800101960000,1,대지,196,,서울특별시 강남구 논현동 196,116804166006,서울특별시 강남구 강남대로112길,41,,1168010800101960000009286,거평프리젠아파트,서울특별시 강남구 강남대로112길 41,135827,6121.0,,,511,,127.02762850761002,37.5063660445965,,2020-10-09
20787,136144,16683503,와이씨PC방,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11650,서초구,1165061000,방배2동,1165010100,방배동,1165010100109540031,1,대지,954,31.0,서울특별시 서초구 방배동 954-31,116503121003,서울특별시 서초구 도구로,93,,1165010100109540031011707,,서울특별시 서초구 도구로 93,137845,6675.0,,1,,,126.985891941047,37.4846781720626,,2020-10-08
20816,136298,16691473,이상국탁구교실,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A05,탁구장,R91139,그외 기타 스포츠시설 운영업,11,서울특별시,11650,서초구,1165055000,반포본동,1165010700,반포동,1165010700108850000,1,대지,885,,서울특별시 서초구 반포동 885,116503121017,서울특별시 서초구 신반포로,27,6.0,1165010700108850000018737,"반포아파트,한신종합상가",서울특별시 서초구 신반포로 27-6,137049,6502.0,,B1,108,,126.98777271523399,37.5019945193101,,2020-10-10
20850,136491,17126829,쓰리팝PCCAFE,포스코사거리점,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11680,강남구,1168061000,대치2동,1168010600,대치동,1168010600109570013,1,대지,957,13.0,서울특별시 강남구 대치동 957-13,116803122005,서울특별시 강남구 삼성로,430,,1168010600109570013012269,하이글로빌딩,서울특별시 강남구 삼성로 430,135847,6185.0,,,,,127.057762189107,37.5052766958275,1945.0,2020-11-21
20875,136605,16122013,티티,,N,관광/여가/오락,N02,무도/유흥/가무,N02A04,무도유흥주점-종합,I56212,무도유흥 주점업,11,서울특별시,11680,강남구,1168056500,청담동,1168010400,청담동,1168010400101240005,1,대지,124,5.0,서울특별시 강남구 청담동 124-5,116802122001,서울특별시 강남구 도산대로,513,,1168010400101240006017755,양원빌딩,서울특별시 강남구 도산대로 513,135957,6012.0,하,1,6,02-511-5795,127.04945041130199,37.524790009574396,2043.0,2018-03-30
20938,136960,16684332,소피아필라테스/Sophiapilates,,N,관광/여가/오락,N05,요가/단전/마사지,N05A01,요가/단식,S96129,기타 미용관련 서비스업,11,서울특별시,11650,서초구,1165052000,서초2동,1165010800,서초동,1165010800113380020,1,대지,1338,20.0,서울특별시 서초구 서초동 1338-20,116502102001,서울특별시 서초구 강남대로,305,,1165010800113380020023228,현대렉시온,서울특별시 서초구 강남대로 305,137860,6628.0,,B1,104,,127.03076749095699,37.490154825093704,,2020-10-09
20952,137066,16684038,척케어필라테스,,N,관광/여가/오락,N05,요가/단전/마사지,N05A01,요가/단식,S96129,기타 미용관련 서비스업,11,서울특별시,11680,강남구,1168072000,일원본동,1168011400,일원동,1168011400107160000,1,대지,716,,서울특별시 강남구 일원동 716,116804166071,서울특별시 강남구 광평로19길,15,,1168011400107160000002835,목련타운아파트,서울특별시 강남구 광평로19길 15,135991,6355.0,,,17,,127.084786344291,37.4855216905976,,2020-10-08
21005,137449,16673511,한솔당구클럽,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A03,당구장,R91135,당구장 운영업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100106810001,1,대지,681,1.0,서울특별시 강남구 역삼동 681-1,116804166353,서울특별시 강남구 봉은사로44길,1,,1168010100106810001021381,,서울특별시 강남구 봉은사로44길 1,135916,6143.0,,1,,,127.040332509414,37.508839713457796,,2020-10-10
21068,137914,16677355,숨아로마필라테스,,N,관광/여가/오락,N05,요가/단전/마사지,N05A01,요가/단식,S96129,기타 미용관련 서비스업,11,서울특별시,11650,서초구,1165062100,방배4동,1165010100,방배동,1165010100108520016,1,대지,852,16.0,서울특별시 서초구 방배동 852-16,116504163260,서울특별시 서초구 방배로25길,4,,1165010100108520016009424,,서울특별시 서초구 방배로25길 4,137837,6572.0,,,301,,126.992530001479,37.4888347614519,,2020-10-08
21095,138075,16684368,셀럽라이브,,N,관광/여가/오락,N02,무도/유흥/가무,N02A03,극장식유흥주점,I56212,무도유흥 주점업,11,서울특별시,11650,서초구,1165060000,방배1동,1165010100,방배동,1165010100109220015,1,대지,922,15.0,서울특별시 서초구 방배동 922-15,116504163251,서울특별시 서초구 방배로13길,28,,1165010100109220015015062,한울서리풀베아체,서울특별시 서초구 방배로13길 28,137843,6683.0,,,407,,126.994895045843,37.482799818842004,1827.0,2020-10-09
21162,138523,27566096,포지션당구장,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A03,당구장,R91135,당구장 운영업,11,서울특별시,11650,서초구,1165052000,서초2동,1165010800,서초동,1165010800113640028,1,대지,1364,28.0,서울특별시 서초구 서초동 1364-28,116504163380,서울특별시 서초구 서운로6길,22,,1165010800113640028022896,,서울특별시 서초구 서운로6길 22,137070,6734.0,,1,,070-8106-3499,127.03050888560301,37.485665439847104,1851.0,2017-10-03
21199,138809,16694075,7080풍금라이브,,N,관광/여가/오락,N02,무도/유흥/가무,N02A03,극장식유흥주점,I56212,무도유흥 주점업,11,서울특별시,11650,서초구,1165054000,잠원동,1165010600,잠원동,1165010600100290018,1,대지,29,18.0,서울특별시 서초구 잠원동 29-18,116504163460,서울특별시 서초구 신반포로47길,66,,1165010600100290018019392,원명빌딩,서울특별시 서초구 신반포로47길 66,137904,6530.0,,,,,127.018456649497,37.5132012612955,1984.0,2020-10-09
21423,140376,16113304,알리바바,,N,관광/여가/오락,N02,무도/유흥/가무,N02A04,무도유흥주점-종합,I56212,무도유흥 주점업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100108310042,1,대지,831,42.0,서울특별시 강남구 역삼동 831-42,116803122008,서울특별시 강남구 역삼로,113,,1168010100108310043025595,오성빌딩,서울특별시 강남구 역삼로 113,135936,6242.0,,,43,02-566-1313,127.03146697867399,37.4937828082487,,2018-03-23
21424,140382,24333025,스타노래연습장,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,11,서울특별시,11650,서초구,1165058000,반포3동,1165010600,잠원동,1165010600100690019,1,대지,69,19.0,서울특별시 서초구 잠원동 69-19,116503121017,서울특별시 서초구 신반포로,213,,1165010600100690019017610,반포쇼핑타운,서울특별시 서초구 신반포로 213,137908,6512.0,,2,,02-593-6040,127.00725772418899,37.5072598389135,,2016-01-26
21619,141541,28076347,문노래연습장,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,11,서울특별시,11650,서초구,1165061000,방배2동,1165010100,방배동,1165010100104450004,1,대지,445,4.0,서울특별시 서초구 방배동 445-4,116503121012,서울특별시 서초구 방배천로,5,1.0,1165010100104450004013949,,서울특별시 서초구 방배천로 5-1,137060,6693.0,,1,,02-521-3399,126.98245680369101,37.477007693927796,1799.0,2017-10-06
21625,141573,17122973,플렉스,,N,관광/여가/오락,N02,무도/유흥/가무,N02A02,나이트클럽,I56212,무도유흥 주점업,11,서울특별시,11680,강남구,1168052100,논현1동,1168010800,논현동,1168010800100180002,1,대지,18,2.0,서울특별시 강남구 논현동 18-2,116802102001,서울특별시 강남구 강남대로,588,,1168010800100180002027263,렉스관광호텔,서울특별시 강남구 강남대로 588,135813,6043.0,,,,,127.020511486488,37.5143626558132,,2020-11-21
21638,141691,16161465,장동민의옹피씨,ROOM,N,관광/여가/오락,N08,경마/경륜/성인오락,N08A01,게임룸,R91249,기타 갬블링 및 베팅업,11,서울특별시,11680,강남구,1168075000,수서동,1168011500,수서동,1168011500107250000,1,대지,725,,서울특별시 강남구 수서동 725,116804166082,서울특별시 강남구 광평로56길,8,13.0,1168011500107250000001529,수서타워,서울특별시 강남구 광평로56길 8-13,135757,6367.0,,1,,,127.103157535908,37.4867528588952,1848.0,2018-09-13
21727,142237,16016032,3팝피씨카페,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11680,강남구,1168052100,논현1동,1168010800,논현동,1168010800101270014,1,대지,127,14.0,서울특별시 강남구 논현동 127-14,116804166781,서울특별시 강남구 학동로20길,13,,1168010800101270014000001,민자유치주차장,서울특별시 강남구 학동로20길 13,135823,6112.0,,,,,127.028548185856,37.5122034283114,1975.0,2017-12-01
21737,142317,24628483,알라딘노래방,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,11,서울특별시,11650,서초구,1165065200,양재2동,1165010200,양재동,1165010200103260002,1,대지,326,2.0,서울특별시 서초구 양재동 326-2,116504163008,서울특별시 서초구 강남대로12길,8,,1165010200103260002004362,성경빌딩,서울특별시 서초구 강남대로12길 8,137130,6779.0,,1,,02-575-8155,127.040113093811,37.4694256808975,1760.0,2017-09-26
21797,142733,12586518,ONE당구클럽사당역점,사당역점,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A03,당구장,R91135,당구장 운영업,11,서울특별시,11650,서초구,1165061000,방배2동,1165010100,방배동,1165010100104480021,1,대지,448,21.0,서울특별시 서초구 방배동 448-21,116504163157,서울특별시 서초구 방배천로2길,31,,1165010100104480021013870,대진빌딩,서울특별시 서초구 방배천로2길 31,137818,6693.0,,3,,02-523-0906,126.984628657027,37.4769272620676,1799.0,2017-10-06
21916,143476,16185609,장동민의옹피씨,아이센스,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11650,서초구,1165061000,방배2동,1165010100,방배동,1165010100104390001,1,대지,439,1.0,서울특별시 서초구 방배동 439-1,116502005009,서울특별시 서초구 동작대로,68,,1165010100104390002012567,신진오피스,서울특별시 서초구 동작대로 68,137817,6677.0,,2,,1544-5869,126.982324770457,37.4825750745777,,2018-09-12
21918,143480,22495094,박성영컨디셔닝스포츠마사지센타,,N,관광/여가/오락,N05,요가/단전/마사지,N05A06,스포츠마사지,S96122,마사지업,11,서울특별시,11680,강남구,1168056500,청담동,1168010400,청담동,1168010400100850006,1,대지,85,6.0,서울특별시 강남구 청담동 85-6,116804166471,서울특별시 강남구 선릉로152길,5,,1168010400100850006017853,,서울특별시 강남구 선릉로152길 5,135954,6014.0,,3,,02-518-7352,127.039999334184,37.524254027612706,,2017-08-29
21954,143715,17124671,시카고갤러리,,N,관광/여가/오락,N02,무도/유흥/가무,N02A02,나이트클럽,I56212,무도유흥 주점업,11,서울특별시,11680,강남구,1168054500,압구정동,1168010700,신사동,1168010700105870001,1,대지,587,1.0,서울특별시 강남구 신사동 587-1,116802122001,서울특별시 강남구 도산대로,205,,1168010700105870001027850,선샤인호텔,서울특별시 강남구 도산대로 205,135892,6026.0,,,,,127.028757685028,37.520476813369,,2020-11-21
21974,143881,22366983,조이빌리아드클럽,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A03,당구장,R91135,당구장 운영업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100108190001,1,대지,819,1.0,서울특별시 강남구 역삼동 819-1,116804166037,서울특별시 강남구 강남대로94길,14,,1168010100108190001000001,,서울특별시 강남구 강남대로94길 14,135080,6134.0,,-1,,02-556-2881,127.028557272616,37.4992823873132,1937.0,2017-09-16
22003,144067,26298729,엠넷노래방,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,11,서울특별시,11680,강남구,1168056500,청담동,1168010400,청담동,1168010400101200005,1,대지,120,5.0,서울특별시 강남구 청담동 120-5,116804166538,서울특별시 강남구 압구정로79길,20,,1168010400101200006027070,,서울특별시 강남구 압구정로79길 20,135955,6011.0,,1,,02-516-1929,127.048790987474,37.525046005607706,2043.0,2017-08-29
22094,144524,12585844,한맥지압원,,N,관광/여가/오락,N05,요가/단전/마사지,N05A04,지압원,Q86902,유사 의료업,11,서울특별시,11680,강남구,1168065600,도곡2동,1168011800,도곡동,1168011800104670019,1,대지,467,19.0,서울특별시 강남구 도곡동 467-19,116804166604,서울특별시 강남구 언주로30길,10,,1168011800104670020000001,현대비전21,서울특별시 강남구 언주로30길 10,135972,6295.0,,4,,02-578-8676,127.051304462268,37.487357046170295,,2017-11-05
22100,144584,17172690,퍼스트클래스,,N,관광/여가/오락,N02,무도/유흥/가무,N02A02,나이트클럽,I56212,무도유흥 주점업,11,서울특별시,11680,강남구,1168054500,압구정동,1168010700,신사동,1168010700105870001,1,대지,587,1.0,서울특별시 강남구 신사동 587-1,116802122001,서울특별시 강남구 도산대로,205,,1168010700105870001027850,선샤인호텔,서울특별시 강남구 도산대로 205,135892,6026.0,,,,,127.028757685028,37.520476813369,,2020-11-25
22159,144932,17131877,아이센스리그PC,신논현점,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11650,서초구,1165053100,서초4동,1165010800,서초동,1165010800113020038,1,대지,1302,38.0,서울특별시 서초구 서초동 1302-38,116504163336,서울특별시 서초구 사평대로56길,14,,1165010800113020038000001,,서울특별시 서초구 사평대로56길 14,137855,6609.0,,3,,,127.02289175432199,37.5027137309299,1923.0,2020-11-21
22184,145101,17132664,네옥스PC방,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11680,강남구,1168069000,개포4동,1168010300,개포동,1168010300112590001,1,대지,1259,1.0,서울특별시 강남구 개포동 1259-1,116803122001,서울특별시 강남구 개포로,237,,1168010300102590001020437,유진빌딩,서울특별시 강남구 개포로 237,135965,6306.0,,,,,127.048571294447,37.4790723574894,,2020-11-21
22222,145384,20921676,피트니스요가컨설팅,,N,관광/여가/오락,N05,요가/단전/마사지,N05A01,요가/단식,S96129,기타 미용관련 서비스업,11,서울특별시,11680,강남구,1168065500,도곡1동,1168011800,도곡동,1168011800109480014,1,대지,948,14.0,서울특별시 강남구 도곡동 948-14,116804166089,서울특별시 강남구 남부순환로351길,34,,1168011800109480014000620,,서울특별시 강남구 남부순환로351길 34,135270,6265.0,,3,,02-2057-2220,127.033918312626,37.486963859182296,,2017-10-03
22234,145512,26179732,버드당구장,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A03,당구장,R91135,당구장 운영업,11,서울특별시,11680,강남구,1168056500,청담동,1168010400,청담동,1168010400101240019,1,대지,124,19.0,서울특별시 강남구 청담동 124-19,116802122001,서울특별시 강남구 도산대로,519,,1168010400101240019017730,진원빌딩,서울특별시 강남구 도산대로 519,135957,6012.0,,3,,02-542-0314,127.05003693108999,37.5249298866423,2043.0,2018-09-12
22371,146281,16179638,장동민의옹피씨,A생명,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11680,강남구,1168059000,삼성2동,1168010500,삼성동,1168010500101430042,1,대지,143,42.0,서울특별시 강남구 삼성동 143-42,116803122010,서울특별시 강남구 테헤란로,429,,1168010500101430043016980,원방빌딩,서울특별시 강남구 테헤란로 429,135721,6159.0,,4,,02-6960-2600,127.05392465294399,37.506435416320706,,2018-09-12
22418,146533,16177886,모던필라테스,내곡점,N,관광/여가/오락,N05,요가/단전/마사지,N05A01,요가/단식,S96129,기타 미용관련 서비스업,11,서울특별시,11650,서초구,1165066000,내곡동,1165011100,신원동,1165011100102040000,1,대지,204,,서울특별시 서초구 신원동 204,116503000031,서울특별시 서초구 청계산로,207,,1165011100102040000000001,신일해피트리앤,서울특별시 서초구 청계산로 207,137180,6802.0,B,,102,02-577-0207,127.056820054088,37.4470696819186,,2018-09-03
22444,146636,12623122,탑플레이스PC방,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11650,서초구,1165060000,방배1동,1165010100,방배동,1165010100108980001,1,대지,898,1.0,서울특별시 서초구 방배동 898-1,116502121002,서울특별시 서초구 서초대로,108,,1165010100108980003014376,삼보빌딩,서울특별시 서초구 서초대로 108,137841,6664.0,하,1,,,126.994186728526,37.487560370370296,,2017-07-03
22456,146680,16204072,조이빌당구클럽,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A03,당구장,R91135,당구장 운영업,11,서울특별시,11680,강남구,1168053100,논현2동,1168010800,논현동,1168010800102370006,1,대지,237,6.0,서울특별시 강남구 논현동 237-6,116804166350,서울특별시 강남구 봉은사로37길,10,,1168010800102370007008557,,서울특별시 강남구 봉은사로37길 10,135831,6109.0,,-1,,,127.03696992972601,37.50909167296621,1949.0,2018-09-14
22468,146723,16179947,장동민의옹피씨,ALIFE,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11680,강남구,1168065000,역삼2동,1168010100,역삼동,1168010100107060000,1,대지,706,,서울특별시 강남구 역삼동 706,116803122010,서울특별시 강남구 테헤란로,302,,1168010100107060000000001,PCALIFETOWER,서울특별시 강남구 테헤란로 302,135918,6210.0,,11,,02-6960-2670,127.04345702938801,37.502422513170295,1922.0,2018-09-12
22581,147442,17178792,에스피씨지원관리,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100106060033,1,대지,606,33.0,서울특별시 강남구 역삼동 606-33,116803121022,서울특별시 강남구 논현로,563,,1168010100106060033000001,,서울특별시 강남구 논현로 563,135907,6125.0,,,,02-513-2050,127.03401933084601,37.506337385597895,1937.0,2020-12-01
22665,148162,16666025,라온노래연습장,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,11,서울특별시,11680,강남구,1168070000,세곡동,1168011100,세곡동,1168011100105900000,1,대지,590,,서울특별시 강남구 세곡동 590,116804166875,서울특별시 강남구 헌릉로569길,13,,1168011100105900000000001,라온프라이빗시티,서울특별시 강남구 헌릉로569길 13,135190,6376.0,,2,202,,127.100027087454,37.466806545945204,,2020-10-08
22809,149199,21051231,망고마사지,,N,관광/여가/오락,N05,요가/단전/마사지,N05A07,안마시술소,S96122,마사지업,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600108960025,1,대지,896,25.0,서울특별시 강남구 대치동 896-25,116804166495,서울특별시 강남구 선릉로86길,34,,1168010600108960025012511,금아빌딩,서울특별시 강남구 선릉로86길 34,135280,6197.0,,,,02-123-4567,127.05253325602301,37.5037661493105,1932.0,2016-01-27
22817,149299,16175617,에스비에스노래연습장,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600109080002,1,대지,908,2.0,서울특별시 강남구 대치동 908-2,116803122008,서울특별시 강남구 역삼로,406,,1168010600109080002013383,,서울특별시 강남구 역삼로 406,135841,6199.0,하,1,3,02-552-7261,127.051645802823,37.5006053310786,,2018-09-03
22876,149757,16663599,인생노래바,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,11,서울특별시,11680,강남구,1168058000,삼성1동,1168010500,삼성동,1168010500101540015,1,대지,154,15.0,서울특별시 강남구 삼성동 154-15,116804166436,서울특별시 강남구 삼성로96길,27,,1168010500101540015016789,진솔빌딩,서울특별시 강남구 삼성로96길 27,135879,6167.0,,,,,127.05793742545201,37.5093328449567,,2020-10-07
22936,150228,16667553,휠라,테스에빠지다,N,관광/여가/오락,N05,요가/단전/마사지,N05A03,체형미교실,S96129,기타 미용관련 서비스업,11,서울특별시,11650,서초구,1165054000,잠원동,1165010600,잠원동,1165010600100130009,1,대지,13,9.0,서울특별시 서초구 잠원동 13-9,116504163048,서울특별시 서초구 나루터로15길,14,,1165010600100130009018980,,서울특별시 서초구 나루터로15길 14,137902,6524.0,,2,,,127.018278911072,37.5164075293393,1990.0,2020-10-10
22937,150229,16665228,휠라,테스퀸평생교육원,N,관광/여가/오락,N05,요가/단전/마사지,N05A03,체형미교실,S96129,기타 미용관련 서비스업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100107400001,1,대지,740,1.0,서울특별시 강남구 역삼동 740-1,116804166201,서울특별시 강남구 논현로85길,37,,1168010100107400001024146,,서울특별시 강남구 논현로85길 37,135924,6237.0,,3,2,,127.03509710399099,37.498173625020705,1910.0,2020-10-08
22958,150399,16647737,명품노래연습장,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100108230042,1,대지,823,42.0,서울특별시 강남구 역삼동 823-42,116804166714,서울특별시 강남구 테헤란로10길,9,,1168010100108230042024060,그랑프리빌딩,서울특별시 강남구 테헤란로10길 9,135933,6234.0,,1,,,127.032604437848,37.498531681749895,,2020-10-07
